id	url	prompt
img_2_0738	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdms1ZjUyeGwzbHZxZ2Vqcm5jaXZ0eTFyYWlvNDZwOGQ0cjQzNGVhYiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/pnpjq4EaSB8z5BTq48/giphy.gif	The joy of a surprise hospital discharge is rivaled only by ______
img_2_0737	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwOHdmaXZxdXVmdXRlYnFlbDViNXkxeHJzZTVsMngzanZwMnB1Y2x0aiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/lO8gwTMD6MqaabMf0j/giphy.gif	When the nurse's break room is actually just ______
img_2_0736	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcWg4YjZid21hNmYxOXdremR2OHc4aG12emtqb3Y1MHJjYWZsdWk4aSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/3oKIPeLAaOhrv8JJ7y/giphy.gif	When you're trying to look professional on a telemedicine session, but your kids are ______
img_2_0735	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwYW80czI4aWxrMjUzN3hxZmJvemlhbHl4bTJjZHY1NmplaGxoaWFxYyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/hApYRMJtEXe6VHO5Jv/giphy.gif	Scheduling a health appointment be like trying to book tickets for ______
img_2_0734	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwc3Nodzl5NmxwanJhOWRjN2JiYXA1bG44aWhhdzQ4Njh2c3g1a2d1MiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/JmqTfGWJjBjXe2WAKC/giphy.gif	When you finally get the specialist referral and feel like you just won ______
img_2_0733	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcW9kanBud2p1aDJoaGIwZWZqYmJwYjh3ejQ3bWI3NW9pNDFwOXhhbCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/KZysJjKb8XyQSXQZwl/giphy.gif	Try explaining medical trivia to someone who's only seen The Office and they start comparing it to ______
img_2_0732	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwY2lhNjdjZ2puajMwZDlsbHR5NzJ1eHFkN296OGd3Z3ZiZGdsd2VoeiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/kfpySDyQMfLvI4A2cH/giphy.gif	When you wear a surgical mask all day and it starts to smell like ______
img_2_0731	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdGlubHZrOGtxaDN1czloaTVhYmI4cjYyOW84Y2V3dmY3N3Buamw4YiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/8fO1VzD1APHWL02Gic/giphy.gif	That moment in the recovery room when you realize you accidentally told the nurse ______
img_2_0730	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcjM5Mm9mbDY4eGowdjQweWZldnVmdGtlYmk5OXgwaWoxcmVldG4wOSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/l46CiyClw9W6P10HK/giphy.gif	When your triage assessment skills are so good, they mistake you for ______
img_2_0729	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwc3N4Z3pyd2NiaTRwbmdwYnNibzBnbHdydGswbTNyNnpyaXgxdzdkciZlcD12MV9naWZzX3NlYXJjaCZjdD1n/ysrA6l76nA01Ie5v4H/giphy.gif	Attending a wellness workshop and now I'm convinced that all I need to fix my life is ______
img_2_0728	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwM2pnN2xrMDVieDhyNTNzNHloMTNzZmt4dHZpY3c5YmdpeTR6eWVpeiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/tvdLqM4Yiojj4oL7XG/giphy.gif	Creating a treatment plan that involves as many Netflix breaks as ______
img_2_0727	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwc29zYjF2cGxtNjhtMXZ5NmJtemxtYTFzaHNiYThrcTN2cWhkcDcxZSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/L0f2mqYns7ijRITUrD/giphy.gif	Spending the night in the observation unit be like: why does it feel like I'm being watched by ______
img_2_0726	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNzlhZ2ViNHBqeGhpYXY3aXBxbWRhZHk0bGgzbmY1NGl3c3gybzZ4NSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/ca4Ab7TZNKtbpcwmKB/giphy.gif	Pain management level: when you tell your brain that ice cream will cure ______
img_2_0725	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwem4weTAxaTdkd3IwbWF2aGtkaGNwcXYwdHF6N2VpOHp3OWduY2lvNyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/kKnRD2A9T9Txu/giphy.gif	Joining a health seminar and realizing you might need some therapy for ______
img_2_0724	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdGFnMGJkcjFkM3F5aDJjNWw1emlnNHM2MjVkMzhtNWRtbTEzc3hzcSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/DZu3mnCcmsJKE/giphy.gif	Clinic cleanup duty and questioning why it looks like a disco after ______
img_2_0723	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdnA4MnJqeTBiMWRmbWVxbjF2eGp0bnY5ejBncDBrNTQ2bWh5NWxhMCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/eMstrcoGNjwSh1sXvS/giphy.gif	When you try on your wedding gown and realize ______
img_2_0722	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaTlrMHR4azk2Ymh0bDFwbzZxcjMxNzMzZ25iMWpvcmNzZGE5bTNlMCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/gz7uGowHIrzYIjwVer/giphy.gif	When the doctor tells you about a new surgical procedure and you just think ______
img_2_0721	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwMGM3anQ0aTZpajhkaXo0eXR2ZnlsNTRkczhpNXpnbmVubG5naXl5dSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/8zyppUPi4lIcplZxcI/giphy.gif	When it's chaos in the classroom and the teacher is like ______
img_2_0720	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwbXRwM3k5ZGx0bGVtMjhmdnI1MmlybGY5c3F2MHk2bzZqY2E0NTg2aSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/3oxRmmB2KwO5f8pyyA/giphy.gif	When you're struggling with homework but your mind keeps wandering to ______
img_2_0719	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNjZ2dWluZmNobjMxejV0bmVyemdhejYzYXFhOWNqZWdzN3M0bGxubSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/fn8glaawd4iAc15ssA/giphy.gif	When the teacher tries to explain something but ends up saying ______
img_2_0718	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwbm4xMmtjNTRtNHdueTBiYndkczV5ZjFrZWhvbmlxd282Y3dtMjlyZyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/D73JoQFCROm2dVtTRz/giphy.gif	That moment you see the exam paper and your brain goes ______
img_2_0717	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZTJ3NWg2NndxMmgyem4yZG1lZDhqY214aGt4N2x4bjdzMGR2Z21ldSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/dadqqrhRteGL2Cp0yG/giphy.gif	When the field trip announcement comes and everyone screams ______
img_2_0716	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdjEwdDZhcjA0Y21xdzY4ZjFrNjVvZzhlZDZkeHZxZWI2b2ZlbHY4aSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/2sT0NT4SzMcJENw2Y4/giphy.gif	When you realize your science project is one acid spill away from becoming ______
img_2_0715	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNWFpMWJlZW00c3I5Y2JzdWlxdXVpMDd6OHZjdzZzOTlvcGtkcXR2OSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/1rSRfKmmDCLFEyjhmJ/giphy.gif	When it's time for your student presentation and you accidentally ______
img_2_0714	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwN3A4NnhoZG1ybWVrc2NucXd4Mzg4bHcydXNvbW9sa3Rlbm44MGN1ZyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/YGlRW1Am9q7e0/giphy.gif	When you're in the library and suddenly, all the shelves start acting like ______
img_2_0713	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZ3hkaHQycGtyamlzdjQzMjFpMTAzcjNkbnJpZm1zcGt6N2EyOGVuNSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/BgMV474r0HEpxWRiik/giphy.gif	When the art teacher announced the nude model session and suddenly ______
img_2_0712	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdzVvOTM4aWxhaDd5aGg4MndtMGdkNHBpeHNvNTEyMmZrdDAzaHZoeiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/IPbS5R4fSUl5S/giphy.gif	That moment during a math exam when you realize that equations are harder than ______
img_2_0711	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwMmdpaW8zeDk1OXp3eXhkOWRmd2QxMjNndXBtZjZmano3aTRpdnRrciZlcD12MV9naWZzX3NlYXJjaCZjdD1n/WsM7bI0NPL4ayrOoGQ/giphy.gif	When you encounter a bully and your comeback is as unexpected as ______
img_2_0710	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwbnd4M3V5bXoxeGJyaXkzN280bG9xc2hvZmdjdWFvOTliODhzaXpqaCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/26DNcpVEQjYzsdPA4/giphy.gif	At the school dance when your favorite song comes on and you start busting moves like ______
img_2_0709	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwd292bzJpa3Q2bXIwZXZyZDZqcWgxc3RpY2V5ZXRtZTI3ZnZzbnhhdSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/65lEjkPxRhvTxiywwk/giphy.gif	When the icebreaker question is so awkward that everyone in the room suddenly looks like ______
img_2_0708	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcTV5M2VkaDdtaDZyMG1hM2drbGRpMnJieHloNzFqbmxoMnl5MGc5NCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/Xhfnu2973Wy2Y/giphy.gif	In cooking class when you finally chop the onion without crying and feel like ______
img_2_0707	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwemFjanJmbXV4cm9lOHp6ZmQwZWN2Z256bHM4ZHA4ZXJwdGRqdzFqNiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/Yvpb0rqgF5nOw/giphy.gif	When the study group chat goes silent because everyone just Googled ______
img_2_0706	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZ3YwYmljeXZlNDhxcDNvemE4MzJpeWhlam9nNTB4YmQxNjJtanFsbyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/6A9hefwTjvCDMURljb/giphy.gif	During quiz time, when you realize the answer isn't true or false but actually ______
img_2_0705	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwamhsMm5jYWR3MjNiNTl2cnhidG1qcXdyZHg0aWxycng2ZTBuN29nciZlcD12MV9naWZzX3NlYXJjaCZjdD1n/B5dqOw89yem7f03U7X/giphy.gif	When you're in a group project and your partner finally contributes with ______
img_2_0704	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcWQwOTVjeXIwM2dpMzJpNmZkY3k1ejljdzZiaWw1dHV5MmYzcTFveCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/OmywlKZgKo6wtPja5c/giphy.gif	On graduation day when you're about to walk on stage and suddenly remember you forgot ______
img_2_0703	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcweDJ2cHh6NjNjbHpmc3dtdnB6eGU2NTN0dng3dXcwbnoyaHFtMHZqYyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/CpD5KlT5CDbwzR7ng4/giphy.gif	When the principal is talking during the school assembly and you're just thinking about ______
img_2_0702	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZmFldTVjenl3N2hxN3N6eDcyYzM5MDlzZXpsOWEybWV5MTltemZjeCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/cyusi8Wa63LVAAiwdM/giphy.gif	That moment on sports day when you realize your real competition is ______
img_2_0701	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwMHp2N2JtNWpwNjQ4d2F0YTY0NWd2djh6YTNhOGRkeWo4aWE4YW5hYiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/Iq2AznKLQl91pKR9eN/giphy.gif	Walking through the school hallway like you're in an action movie because ______
img_2_0700	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdndnaHBhczV6b2xxYzk5MzRzYXp6a3U1NDkzb3ZreGJyNXJuZWxuMSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/niuqOD4ghgxugMbWsA/giphy.gif	When you walk into an open house and suddenly you're an expert on ______
img_2_0699	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwMjJ3dmxzdWMyc2VoNjMxbmpiczZ1OWI0YXNyNmhrbzk2enEwcWEyZCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/cgeoa5OuXKVrrVdReL/giphy.gif	Trying to stay cool at the parent-teacher conference but then they bring up ______
img_2_0698	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwbngyODM2NTJydDJxaWpqczdxazNoOGl1Zm4zOHVkbHdhOGU1Z215NiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/Qa9x8sHpf0tpjshS2W/giphy.gif	The virtual classroom experience when your cat suddenly becomes the star of ______
img_2_0697	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaGxyNm9odXAwbDEwNWt3dzZkYXpxY21ldzdtZ28ydG94bTJleThiMiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/t30MrQjKdlcsnSJusT/giphy.gif	Facing the learning curve like a boss until you realize ______
img_2_0696	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwa2pxYjV1dWJicjBnaW9ydW4wY3ludzVxYmVtdWxxNDA1MnE2OWRiaSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/3otPorASrySwUvOkdG/giphy.gif	When the debate team gets really heated over the question of ______
img_2_0695	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwY2x4ZjFzd2Jzcm9iNjJuNWV4MWVidGYyaTg5bXRheTFwdWN3NjU3eCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/ybQIv0CsYm1XY9A8Dm/giphy.gif	Every creative writing class starts with avoiding the topic of ______
img_2_0694	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaXVkM3loNDc5MXo1Z243dXA5YjJoczRkbHR1YmZtZGNsemt0ZGh5aSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/b7FXDIjRdVN6ePCjeL/giphy.gif	Opening your report card and your mind goes blank because ______
img_2_0693	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZnhmbDNlMnBtamozYm53bng4OXk3a244aHBmeTZ2dXp5Y2lqaWplaiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/xUA7b3MdcoquZ4ZJ0k/giphy.gif	When you're having the best field day ever because ______
img_2_0692	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwOXYyY3I1ZDlwbnpoenF5NXF3aWJ4azNxemY2YmZqMnpyY3E0ODk3ZyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/3aXd1Ipvw8fHbxDRM3/giphy.gif	The only thing better than a class pet is ______
img_2_0691	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNTJxYmwwZHlqM2RvYjR3amxlbmNvaXliNXNka2t5MHdldDRmMG5kNSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/ZMz932PJ3jowb1NvBx/giphy.gif	Trying to solve math equations when your brain feels like ______
img_2_0690	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwOWxlZXVkZjJxZmJoamR6OGlvMHFtYTh5aXc3bjE4c3d4eGJsZjhoaCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/flfWRQsAqHoZPcQ7OJ/giphy.gif	When the history lesson turns into a plot twist and ______
img_2_0689	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZjk5bWphcGthNDAxenkyeDloOG05Nm85emx4YXJsNmdncmN6ZDdrbSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/pbShKKCBXgNJmGFJAf/giphy.gif	That awkward moment in a puppet show when ______
img_2_0688	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaXFsd3NoM3ozOGVoZjJrZHNpc3FqcXVzZ254Nm9naGpiZjlqZTdydyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/8nckIvSVpUeBuQm6MT/giphy.gif	During a dance recital when you see someone ______
img_2_0687	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdzF0cGpjMmtsM2xjMDMzMXlheWx2eHZtNXp2cTFzOTk2bXBjNmFpOSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/1P94K75ZI4m3eBBVmj/giphy.gif	The highlight of school rivalry is when ______
img_2_0686	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwajFqZTVkazNtMXFxNThnZHIwMHF1Y2VlZmZ5aXFxN2xmc3diaG9yciZlcD12MV9naWZzX3NlYXJjaCZjdD1n/IhMqMCCrZCRVKM6nqW/giphy.gif	Walking into an art gallery feeling like ______
img_2_0685	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZDdqOXVkZjgzcnp4MG9wOGliYW1jcHp3dm9ld2d3aW1nNDl4Y2pvaSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/43W6MifFEj0k4coTE3/giphy.gif	The best part of play rehearsal is when everyone ______
img_2_0684	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNnBlcXZtenc2aDc5dGJ0cGp0ZWI3aWlhZmRieXIzYThodnMyeXh5YSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/QfHW2xK5VaQj9gf3es/giphy.gif	When your science fair project is just a fancy version of ______
img_2_0683	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwYXcyaHNrNzB4a2syajY0ZTc1NDJwdDlpY3cxYnMzbXZxNnRjOGh1YyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/klNs9TQQXINlEMkDk2/giphy.gif	When you realize you studied everything except ______ on the morning of the test
img_2_0682	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdHAyYm1qZTNlcTI4NGE4OG1pM2pqc3ZkeHd4dWNwbXM1Z2Z6MThxaSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/109MDeA7CGVoAg/giphy.gif	When the principal asks why everyone's gathered in the quad and you say ______
img_2_0681	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwMHZ2ajM5OHlwMGMyemFuMmE4OTlwaG9nems3a2JydG5xcGNhd2JpbyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/ecb73WeRpReVO/giphy.gif	The face you make when the homeschooling lesson plan includes ______
img_2_0680	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZDJ6ejk5cWVxdzA3cjJoaTF3ZDkwaXdxbzBtaDVqbTR0eWM1eTJwNSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/W0HFdRlY4xDc4XFgbK/giphy.gif	When you find out the classroom pet is actually ______
img_2_0679	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNXFuMHNodG50N240MXRmOXg5Ym84NmhpMXE5bXB0MHdha29wemNpdiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/eue0HpzmoYYaSDxgZt/giphy.gif	That moment in quiz bowl when the final question is about ______
img_2_0678	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZTZkNnV1bTc4MnlwMWxlbzMzMTJjdGd5dGUybnBsOWU5MnBucWxtYSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/l3xxTjIXYy3gchiH3L/giphy.gif	When you realize your only plans after school involve ______
img_2_0677	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwOHp3OXUzNmdxaG5uajFwenBhNTIwcmh2cnZmcHBzNnA5NXg3d2J6byZlcD12MV9naWZzX3NlYXJjaCZjdD1n/ZGHczTUuB1nw5HfFwh/giphy.gif	When the boss says it's time for team building but you know it's just going to be ______
img_2_0676	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwY2x4Y2Y1MnU2cXBuYjFscXFzanF3Ym40dGl2bjYxZzJ3ZW9hMHhnZyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/f4OpXnvL9KJTtjxHDD/giphy.gif	When the kids take over the playground and suddenly ______
img_2_0675	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNnZ1cXU2bTA0NmFyaHd1bHNsNjZteWdwZ3phdmExbTBjenhnbndiMCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/fmSh18c5jYTD2/giphy.gif	Me trying to explain to the teacher why my history project is all about ______
img_2_0674	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwY3lrdDdtbHVyZnZ1NnhqN2RucHoxN21qdjYyYjJhdzlnenV0NjY2ayZlcD12MV9naWZzX3NlYXJjaCZjdD1n/24Jv3aAfVbqJ4gawLm/giphy.gif	When you try to thank a teacher but all that comes out is ______
img_2_0673	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdzdobG5leDFocmhrcmpyeml3cXp5ZWZhdzJhaGtmOGl3MzhzNGp5eSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/fpFPWzrXhLOo6uFXGg/giphy.gif	When you realize life is basically a game show when ______
img_2_0672	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcnR5YmZ1bzJlOGs0bzBiNjY5Y3ExczFydWRqMjk1MGFxOXRjYm9sciZlcD12MV9naWZzX3NlYXJjaCZjdD1n/AszZMmTzMDeDH37Wc1/giphy.gif	Trying out for the team be like, "I'm not here to make friends, I'm here to ______"
img_2_0671	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdGpxdzc5a2Z6dDkxcXVzYzljaHNxeDluMmc3ejlwemxnZGN1azd4ZCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/WdVW0967UnoKi2TR03/giphy.gif	That moment when your victory dance turns into ______
img_2_0670	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwOTg5cWllNjFneHFobHVzdTk3andsdWw2cjJseXhwbjI5MWZ4YWx1MiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/62HBhssMOgdJUZQp1X/giphy.gif	When the coach is more intense than a volcano and you ask yourself ______
img_2_0669	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwMmE2emw1cTA0dHkwd3Nzc2xycHV6aDN5ZTVmc2o2cDVsMG11NWEyNCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/UcrT6kxOPEkIYzfd1O/giphy.gif	Lining up for a penalty kick is almost as nerve-racking as ______
img_2_0668	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwYTNjaWpmZDk2YnZiZnppMmZqaG9ueWYzemg5NTJqaW90dGt2cmhnZCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/xT1Ra18pjkzqdfUvF6/giphy.gif	When you try to nail the cheerleader routine but end up with ______
img_2_0667	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwc3JldDBtNWc1Yzhhc3d5d3kwcmRwZWt0MjhidG15OXVsZzJlZnAwZyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/RQ6OH1brV0ffFwvttS/giphy.gif	Pass the baton, they said. It'll be fun, they said, but they didn't mention ______
img_2_0666	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNzRlNGtnbGhtaDR1eml3cDRoMmsyYnYyczQ3eWFqNDhvNDFpZXp0OSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/KlpV8YQdqwNeBTsjOu/giphy.gif	The final whistle blows and your only thought is ______
img_2_0665	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZXRseTA4NzNpeW54OTMybGpwd2Nmdzl3YXBodHpmYTE1ZjU3M3dqNCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/fZS6WrF83GYx0X5LVO/giphy.gif	Achieving that Olympic glory moment feels just like ______
img_2_0664	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwem00NjdsbHUzdTk2cmVqc2l2cDF3anBraWduOGY1NTVhbTZueWllYSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/9e13qJd792kbvzbjjO/giphy.gif	Your favorite team wins, and suddenly you're doing ______
img_2_0663	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaHhhaGdrdHFlMXh3NWUzbjFyYTdqZmdrZmljeTR5d2dseTk1dHB4MyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/l2SpUepuM4qgdzbeU/giphy.gif	When you hit a home run and suddenly everyone thinks you're ______
img_2_0662	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwN2lwNjZoYmpnaGI5NG5xbTV2NmlqMncyMGJ1ZTFjN3p4bnNpbmgzbSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/uejerzhWkT2nfV4ekh/giphy.gif	That awkward moment when the referee makes a call and everyone in the stadium collectively goes ______
img_2_0661	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwa2dlZHM4dndiNjJsNTYyM3pmMHFwcjZxeGNjYXEwcmNoZXl4YTVpdCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/KvTuvZjYiERHy/giphy.gif	When you attempt a basketball dunk and end up ______
img_2_0660	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcm12YTdqaXJ4N3c3dTltdWRkNXpmMGNhc3VvdXZmcHRqanMwcGRseCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/d6Dp1jJjIBkRDJbOU6/giphy.gif	In a swimming relay, the moment you realize you've been cheering for the wrong lane because ______
img_2_0659	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwYXRkejhxNDhuZjl0NTJkNXkyZHFteDRzeWp4dTU3YjF2NzA2cmoxMiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/jg1gM8rxlgXB3mI2up/giphy.gif	When you witness a true sportsmanship moment and all you can think is ______
img_2_0658	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcweGdkcTJzbjhsMmJ3amc0aDhsOXR5Nzdudzd6dmd1OXh3d2s1ZzZobCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/3o6fJ73ZboJ0tqnqwg/giphy.gif	During a tennis match, when the ball is in slow motion but your brain is screaming ______
img_2_0657	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdmo1cThha2lzbDdsazd5OG1iZmZ3ZmNwd28zYW5sZjIwOXZrODJvYiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/3oKHWlAB5dZ4DkPXjO/giphy.gif	When the crowd frenzy hits and suddenly you're caught in the middle of ______
img_2_0656	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcweTMxcHUxdW43MmE2YnZ2MGk5djVlcDFyeWJ5c3lzcTUwNHdodGk0aSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/vRJYlUZNm0ORi2RSSt/giphy.gif	That one friend at a track meet who always manages to ______
